date,series_id,forecast,lower_bound,upper_bound
2016-05-23,HOBBIES_1_004_CA_1,1.3211676262714351,0.10283605852486666,4.388022123964134
2016-05-24,HOBBIES_1_004_CA_1,1.2201213860944677,0.0017898183478992635,4.286975883787167
2016-05-25,HOBBIES_1_004_CA_1,1.2200347617786935,0.0017031940321250438,4.286889259471392
2016-05-26,HOBBIES_1_004_CA_1,1.2324994072107405,0.014167839464171994,4.299353904903439
2016-05-27,HOBBIES_1_004_CA_1,1.5832277867028501,0.36489621895628166,4.650082284395549
2016-05-28,HOBBIES_1_004_CA_1,1.8379214195734346,0.6195898518268661,4.904775917266134
2016-05-29,HOBBIES_1_004_CA_1,2.0749652740040716,0.8566337062575031,5.14181977169677
2016-05-30,HOBBIES_1_004_CA_1,1.2864065230585142,0.06807495531194574,4.353261020751214
2016-05-31,HOBBIES_1_004_CA_1,1.202837438357423,0.0,4.269691936050123
2016-06-01,HOBBIES_1_004_CA_1,1.1741274224323863,0.0,4.240981920125085
2016-06-02,HOBBIES_1_004_CA_1,1.1945991902907949,0.0,4.261453687983494
2016-06-03,HOBBIES_1_004_CA_1,1.512728400601884,0.2943968328553155,4.579582898294583
2016-06-04,HOBBIES_1_004_CA_1,1.8576881447645204,0.6393565770179519,4.92454264245722
2016-06-05,HOBBIES_1_004_CA_1,1.8576881447645204,0.6393565770179519,4.92454264245722
2016-06-06,HOBBIES_1_004_CA_1,1.1744393120012138,0.0,4.241293809693913
2016-06-07,HOBBIES_1_004_CA_1,1.1730165144806595,0.0,4.239871012173358
2016-06-08,HOBBIES_1_004_CA_1,1.1741274224323863,0.0,4.240981920125085
2016-06-09,HOBBIES_1_004_CA_1,1.1741274224323863,0.0,4.240981920125085
2016-06-10,HOBBIES_1_004_CA_1,1.5030472083229387,0.2847156405763702,4.569901706015638
2016-06-11,HOBBIES_1_004_CA_1,1.8474655266806992,0.6291339589341307,4.914320024373398
2016-06-12,HOBBIES_1_004_CA_1,1.8571467189596444,0.638815151213076,4.924001216652344
2016-06-13,HOBBIES_1_004_CA_1,1.1954805620064732,0.0,4.262335059699172
2016-06-14,HOBBIES_1_004_CA_1,1.0654891937730029,0.0,4.132343691465702
2016-06-15,HOBBIES_1_004_CA_1,1.0870718695831378,0.0,4.153926367275837
2016-06-16,HOBBIES_1_004_CA_1,1.1774389789581376,0.0,4.244293476650837
2016-06-17,HOBBIES_1_004_CA_1,1.5011739860418882,0.28284241829531975,4.5680284837345875
2016-06-18,HOBBIES_1_004_CA_1,1.812318556497829,0.5939869887512605,4.879173054190528
2016-06-19,HOBBIES_1_004_CA_1,1.8013699861744181,0.5830384184278496,4.868224483867118
